idCliente,numero,nombre,jornada,idJornadaSugerida,horaApertura,horaCierre,emailContacto,codArea1,telefono1,codArea2,telefono2,stock,fechaActualizacionStock,idFormatoLocal,Formato,REGION,CIUDAD - COMUNA,cutComuna,direccion,referencia,gmapShortUrl,gmapIframeUrl,createdAt,editedAt
2,324,324 Curacaví,noche,3,09:00,21:00,f_cv324@farmacruzverde.cl,(2),2835 2715,(2),2835 3080,15663,2016-02-15,3,Multifuncional c/góndolas,RM,Curacaví,13503,Presbitero Moraga Sur Nº 01 (Puerto Cristo),,,,,
2,325,325 Valparaíso 5,noche,3,08:30,22:00,f_cv325@farmacruzverde.cl,(32),2 59 3663,(32),2 59 3890,27155,2016-02-15,3,Multifuncional c/góndolas,V,Valparaíso 5,5101,Avenida Argentina Nº 51 (Jumbo),,,,,
2,326,326 Viña del Mar 10,dia,2,09:00,22:00,f_cv326@farmacruzverde.cl,(32),2 62 3883,(32),2 62 3315,28515,2016-02-15,1,Autoservicio,V,Viña del Mar 10,5109,"Alvarez Nº 314, Esquina Traslaviña",,,,,
2,327,327 Viña del Mar 11,noche,3,08:30,21:30,f_cv327@farmacruzverde.cl,(32),2 67 4406,(32),2 67 4405,20828,2016-02-15,3,Multifuncional c/góndolas,V,Viña del Mar 11,5109,"Uno Norte Nº 2901, Local 4054 y 4056 (Jumbo)",,,,,
2,328,328 Zapallar 1,noche,3,10:30,21:00,f_cv328@farmacruzverde.cl,(33),2 77 2056,,,11919,2016-02-15,2,Multifuncional,V,Zapallar 1,5405,Avenida Cachagua Nº 34,,,,,
2,329,329 Santo Domingo,noche,3,09:00,21:00,f_cv329@farmacruzverde.cl,(35),2 44 2803,,,29549,2016-02-15,3,Multifuncional c/góndolas,V,Santo Domingo,5606,Avenida El Golf Nº 6,,,,,
2,330,330 Quilpué 1,noche,3,09:00,22:00,f_cv330@farmacruzverde.cl,(32),2 91 3124,,,13596,2016-02-15,2,Multifuncional,V,Quilpué 1,5801,Los Carreras Nº 721,,,,,
2,332,332 Los Andes 1,noche,3,09:00,22:00,f_cv332@farmacruzverde.cl,(34),2 34 3992,,,26487,2016-02-15,1,Autoservicio,V,Los Andes 1,5301,"Avenida Argentina Nº 805, Local 1020 (Jumbo)",,,,,
2,333,333 San Felipe 1,noche,3,08:30,22:00,f_cv333@farmacruzverde.cl,(34),2 51 4734,,,33739,2016-02-15,1,Autoservicio,V,San Felipe 1,5701,Merced Nº 176,,,,,
2,334,334 Limache 3,noche,3,09:00,21:30,f_cv334@farmacruzverde.cl,(33),2 41 8343,,,22671,2016-02-15,1,Autoservicio,V,Limache 3,5802,República Nº 275,,,,,
2,336,336 Quilpué 2,noche,3,08:30,22:30,f_cv336@farmacruzverde.cl,(32),2 92 4381,,,27722,2016-02-15,1,Autoservicio,V,Quilpué 2,5801,Claudio Vicuña  Nº 791,,,,,
2,337,337 Zapallar 2,noche,3,09:00,20:00,f_cv337@farmacruzverde.cl,(33),2 74 1991,(33),2 74 1937,20500,2016-02-15,2,Multifuncional,V,Zapallar 2,5405,Moises Chacon Nº 140,,,,,
2,338,338 Algarrobo 1,noche,3,09:00,21:00,f_cv338@farmacruzverde.cl,(35),2 48 9065,,,30602,2016-02-15,3,Multifuncional c/góndolas,V,Algarrobo 1,5602,Avenida Carlos Alessandri Nº 1915 - 1923,,,,,
2,339,339 Curauma 1,noche,3,08:30,22:00,f_cv339@farmacruzverde.cl,(32),2 29 2916,(32),2 29 3637,25107,2016-02-15,3,Multifuncional c/góndolas,V,Curauma / Viña del Mar,5109,"Avenida Obispo Valdés Subercaseaux Nº 1170, Local 6 y 7. Supermercado Unimarc. Curauma",Localidad cerca de Viña del Mar,,,,
2,340,340 Curauma 2,noche,3,08:30,22:00,f_cv340@farmacruzverde.cl,(32),2 29 4849,(32),2 29 4850,25459,2016-02-15,3,Multifuncional c/góndolas,V,Curauma / Viña del Mar,5109,"Avenida Cardenal Samore Nº 2335 (Santa Isabel), Curauma.",Localidad cerca de Viña del Mar,,,,
2,341,341 Viña del Mar 12,noche,3,08:30,20:30,f_cv341@farmacruzverde.cl,(32),2 99 4810,,,13524,2016-02-15,2,Multifuncional,V,Viña del Mar 12,5109,4 Poniente Nº 332 (Centromed),,,,,
2,342,342 San Antonio 2,noche,3,09:00,20:00,f_cv342@farmacruzverde.cl,(35),2 35 3015,,,10905,2016-02-15,2,Multifuncional,V,San Antonio 2,5601,"Lauro Barros Nº 250, Local 1 (Clínica San Antonio)",,,,,
2,343,343 Villa Alemana 2,noche,3,09:00,21:30,f_cv343@farmacruzverde.cl,(32),2 53 3462,,,21907,2016-02-15,1,Autoservicio,V,Villa Alemana 2,5804,Avenida Valparaíso Nº 691,,,,,
2,344,344 Talca 4,dia,2,08:30,21:30,f_cv344@farmacruzverde.cl,(71),2 23 1163,,,26385,2016-02-15,3,Multifuncional c/góndolas,VII,Talca 4,7101,"El Arenal Nº 411, Local 1018 (Jumbo)",,,,,
2,345,345 Santiago 14,noche,3,08:30,22:00,f_cv345@farmacruzverde.cl,(2),2870 0774,(2),(2694 4000) 5345,26341,2016-02-15,3,Multifuncional c/góndolas,RM,Santiago 14,13101,Huérfanos Nº 956,,,,,
2,346,346 La Florida 5,dia,2,08:30,22:00,f_cv346@farmacruzverde.cl,(2),2230 1898,,,19684,2016-02-15,3,Multifuncional c/góndolas,RM,La Florida 5,13110,"Sánchez Fontecilla Nº 8968, Local 9, 10 y 11 (Líder Express)",,,,,
2,347,347 Maipú 5,dia,2,09:00,21:00,f_cv347@farmacruzverde.cl,(2),2781 0327,(2),2230 1866,14030,2016-02-15,2,Multifuncional,RM,Maipú 5,13119,"Avenida 3 Poniente Nº 900, L. 6 (Líder)",,,,,
2,348,348 Isla de Pascua,noche,3,08:30,22:00,f_cv348@farmacruzverde.cl,(32),2 55 1541,(2),(2694 4000) 5348,55463,2016-02-15,1,Autoservicio,V,Isla de Pascua,5201,Atamu Tekena s/n Hanga Roa,,,,,
2,350,350 San Carlos,noche,3,08:30,22:00,f_cv350@farmacruzverde.cl,(42),2 41 1420,,,25788,2016-02-15,1,Autoservicio,VIII,San Carlos,8416,Serrano Nº 509,,,,,
2,351,351 Concepción 7,dia,2,09:00,21:00,f_cv351@farmacruzverde.cl,(41),2 21 8305,(41),2 21 8379,11207,2016-02-15,2,Multifuncional,VIII,Concepción 7,8101,Freire Nº 455 (Santa Isabel),,,,,
2,352,352 Coronel 2,noche,3,09:00,21:30,f_cv352@farmacruzverde.cl,(41),2 71 4020,(41),2 71 4012,26468,2016-02-15,1,Autoservicio,VIII,Coronel 2,8102,Manuel Montt Nº 399,,,,,
2,353,353 Concepción 8,dia,2,08:30,22:30,f_cv353@farmacruzverde.cl,(41),2 21 6391,,,14126,2016-02-15,2,Multifuncional,VIII,Concepción 8,8101,Chacabuco Nº 70 (Unimarc),,,,,
2,356,356 Concepción 9,noche,3,08:30,22:00,f_cv356@farmacruzverde.cl,(41),2 22 0941,(41),2 22 0958,23612,2016-02-15,3,Multifuncional c/góndolas,VIII,Concepción 9,8101,"Aníbal Pinto Nº 510, Esquina Barros Arana.",,,,,
2,357,357 Concepción 10,noche,3,08:30,22:00,f_cv357@farmacruzverde.cl,(41),2 33 3960,(41),2 33 3962,27425,2016-02-15,1,Autoservicio,VIII,Concepción 10,8101,Pedro de Valdivia Nº 976,,,,,
2,358,358 Talcahuano 4,noche,3,09:00,21:00,f_cv358@farmacruzverde.cl,(41),2 42 7400,(41),2 42 7290,16470,2016-02-15,2,Multifuncional,VIII,Talcahuano 4,8110,Avenida Cristobal Colón Nº 396,,,,,
2,359,359 Concepción 11,noche,3,08:30,22:30,f_cv359@farmacruzverde.cl,(41),2 22 4284,(41),2 22 4285,22744,2016-02-15,3,Multifuncional c/góndolas,VIII,Concepción 11,8101,Los Carrera Nº 975 (Serv. Esso),,,,,
2,362,362 San Pedro de la Paz 2,noche,3,08:30,22:00,f_cv362@farmacruzverde.cl,(41),2 28 3340,(41),2 28 3231,25387,2016-02-15,3,Multifuncional c/góndolas,VIII,San Pedro de la Paz 2,8108,"Avenida Pedro Aguirre Cerda Nº 1055, Local 20 (Strip Center)",,,,,
2,363,363 Talcahuano 5,noche,3,08:30,22:00,f_cv363@farmacruzverde.cl,(41),2 58 6167,(41),2 58 0273,25560,2016-02-15,1,Autoservicio,VIII,Talcahuano 5,8110,"Avenida Cristobal Colón Nº 3284, Local A",,,,,
2,364,364 Hualpén 1,noche,3,09:00,22:30,f_cv364@farmacruzverde.cl,(41),2 47 1256,,,21235,2016-02-15,1,Autoservicio,VIII,Hualpén 1,8112,Avenida Colón Nº 9280.,,,,,
2,367,367 Temuco 4,noche,3,08:30,23:30,f_cv367@farmacruzverde.cl,(45),2 24 4892,(45),2 24 4573,30169,2016-02-15,1,Autoservicio,IX,Temuco 4,9101,Avenida Alemania Nº 0780,,,,,
2,368,368 Temuco 5,noche,3,09:00,22:00,f_cv368@farmacruzverde.cl,(45),2 21 3467,,,35378,2016-02-15,1,Autoservicio,IX,Temuco 5,9101,Manuel Montt Nº 801,,,,,
2,369,369 Machalí,noche,3,09:00,22:00,f_cv369@farmacruzverde.cl,,,(2),(2694 4000) 5369,23679,2016-02-15,3,Multifuncional c/góndolas,VI,Machalí,6108,"Avenida San Juan Nº 2182,  Local 4",,,,,
2,370,370 Temuco 6,dia,2,08:30,22:00,f_cv370@farmacruzverde.cl,(45),2 23 0564,(45),2 23 0032,14914,2016-02-15,2,Multifuncional,IX,Temuco 6,9101,"Avenida Alemania Nº 671, Local 1011 (Jumbo)",,,,,
2,371,371 Pucón 1,noche,3,09:00,22:00,f_cv371@farmacruzverde.cl,(45),2 44 1230,(45),2 44 1521,37622,2016-02-15,3,Multifuncional c/góndolas,IX,Pucón 1,9115,Avenida Bernardo O' Higgins Nº 400,,,,,
2,372,372 Temuco 7,noche,3,10:00,21:00,f_cv372@farmacruzverde.cl,(45),2 23 1054,(45),2 23 1030,35922,2016-02-15,1,Autoservicio,IX,Temuco 7,9101,"Avenida Alemania Nº 671, Local 1002 (Jumbo)",,,,,
2,373,373 Pucón 2,noche,3,09:30,21:00,f_cv373@farmacruzverde.cl,(45),2 44 9091,(45),2 44 9041,33583,2016-02-15,3,Multifuncional c/góndolas,IX,Pucón 2,9115,Avenida Bernardo O' Higgins Nº 302,,,,,
2,375,375 Villarrica 1,noche,3,10:00,20:00,f_cv375@farmacruzverde.cl,(45),2 41 0607,(45),2 41 0920,24747,2016-02-15,3,Multifuncional c/góndolas,IX,Villarrica 1,9120,Pedro de Valdivia Nº 712,,,,,
2,376,376 Villarrica 2,noche,3,09:00,23:00,f_cv376@farmacruzverde.cl,(45),2 41 0475,(45),2 41 1264,33129,2016-02-15,1,Autoservicio,IX,Villarrica 2,9120,Camilo Henríquez Nº 445,,,,,
2,377,377 Temuco 8,noche,3,09:00,22:00,f_cv377@farmacruzverde.cl,(45),2 26 1177,,,24735,2016-02-15,3,Multifuncional c/góndolas,IX,Temuco 8,9101,Avenida San Martín Nº 0831,,,,,
2,378,378 Tomé,noche,3,09:00,22:00,f_cv378@farmacruzverde.cl,(41),2 65 4178,,,27246,2016-02-15,3,Multifuncional c/góndolas,VIII,Tomé,8111,Manuel Montt Nº 1065,,,,,
2,379,379 Talcahuano 6,noche,3,09:00,22:00,f_cv379@farmacruzverde.cl,(41),2 56 3754,,,23724,2016-02-15,3,Multifuncional c/góndolas,VIII,Talcahuano 6,8110,"Avenida Jorge Alesandri, Local BF 124, 125, 128, 129, 132 y 133 (Mall El Trebol)",,,,,
2,380,380 Temuco 9,noche,3,09:00,21:30,f_cv380@farmacruzverde.cl,(45),2 95 3340,,,24875,2016-02-15,1,Autoservicio,IX,Temuco 9,9101,"Avenida Alemania Nº 425, Paseo Los Suizos",,,,,
2,381,381 Osorno 7,dia,2,08:30,21:30,f_cv381@farmacruzverde.cl,(64),2 54 0133,,,20889,2016-02-15,3,Multifuncional c/góndolas,X,Osorno 7,10301,Plaza Yungay Nº 609. Loc. 1017 Mall Portal Osorno,,,,,
2,382,382 Los Andes 2,noche,3,09:00,22:30,f_cv382@farmacruzverde.cl,(34),2 34 5168,,,27939,2016-02-15,1,Autoservicio,V,Los Andes 2,5301,Maipú Nº 320,,,,,
2,383,383 Puente Alto 7,dia,2,08:30,22:00,f_cv383@farmacruzverde.cl,(2),2874 6317,,,12717,2016-02-15,2,Multifuncional,RM,Puente Alto 7,13201,Avenida Nonato Coo Nº 3108 (Líder),,,,,
2,384,384 Colina 2,dia,2,09:00,22:00,f_cv384@farmacruzverde.cl,(2),2844 2476,,,17427,2016-02-15,2,Multifuncional,RM,Colina 2,13301,"Avenida Concepción Nº 47, Local 4, 5 y 6 (Tottus)",,,,,
2,385,385 Puente Alto 8,noche,3,09:00,22:00,f_cv385@farmacruzverde.cl,(2),2755 8617,,,21380,2016-02-15,1,Autoservicio,RM,Puente Alto 8,13201,"Avenida Diego Portales Nº 06303, Local 05 (Líder Express)",,,,,
2,387,387 Pudahuel 2,dia,2,11:00,19:00,f_cv387@farmacruzverde.cl,(2),2749 0460,,,12937,2016-02-15,2,Multifuncional,RM,Pudahuel 2,13124,"Isla Portezuelo Nº 615, Local 1564 (Santa Isabel)",,,,,
2,389,389 Las Condes 12,noche,3,09:00,22:00,f_cv389@farmacruzverde.cl,(2),2201 3961,,,26994,2016-02-15,1,Autoservicio,RM,Las Condes 12,13114,Avenida Las Condes Nº 8590,,,,,
2,391,391 Las Condes 13,noche,3,08:00,24:00,f_cv391@farmacruzverde.cl,(2),2228 9397,,,29233,2016-02-15,1,Autoservicio,RM,Las Condes 13,13114,"Avenida Américo Vespucio Nº 1040, Local 13",,,,,
2,392,392 Vitacura 5,noche,3,08:30,22:00,f_cv392@farmacruzverde.cl,(2),2263 4225,,,23714,2016-02-15,1,Autoservicio,RM,Vitacura 5,13132,"Avenida Nueva Costanera Nº 4177,  Local 1 (Strip Center)",,,,,
2,393,393 Santiago 15,noche,3,07:30,21:00,f_cv393@farmacruzverde.cl,(2),2695 9879,,,12827,2016-02-15,2,Multifuncional,RM,Santiago 15,13101,Amunategui Nº 94 - 96,,,,,
2,394,394 Santiago 16,noche,3,09:00,21:30,f_cv394@farmacruzverde.cl,(2),2638 2325,,,8870,2016-02-15,2,Multifuncional,RM,Santiago 16,13101,Lira Nº 49,,,,,
2,396,396 Providencia 8,noche,3,08:45,22:00,f_cv396@farmacruzverde.cl,(2),2225 9575,,,24359,2016-02-15,1,Autoservicio,RM,Providencia 8,13123,"Santa Isabel Nº 865,  Local 2 (Ekono)",,,,,
2,398,398 Huechuraba 2,noche,3,08:30,22:00,f_cv398@farmacruzverde.cl,(2),2728 0315,,,28021,2016-02-15,1,Autoservicio,RM,Huechuraba 2,13107,"Avenida El Parque Nº 4023, Local 113. (Ciudad Empresarial )",,,,,
2,400,400 Las Condes 14,noche,3,09:00,22:30,f_cv400@farmacruzverde.cl,(2),2219 0736,,,31999,2016-02-15,1,Autoservicio,RM,Las Condes 14,13114,"Avenida Pdte. Kennedy Nº 5413, Local 350 (Parque Arauco)",,,,,
2,401,401 Las Condes 15,noche,3,09:00,22:00,f_cv401@farmacruzverde.cl,(2),2211 1630,,,19581,2016-02-15,3,Multifuncional c/góndolas,RM,Las Condes 15,13114,Avenida Alexander Fleming Nº 7759,,,,,
2,402,402 Huechuraba 3,noche,3,09:00,22:00,f_cv402@farmacruzverde.cl,(2),2721 0528,(2),2721 0527,25893,2016-02-15,1,Autoservicio,RM,Huechuraba 3,13107,Avenida Pedro Fontova Nº 7789 (Santa Isabel),,,,,
2,403,403 San Antonio 3,noche,3,09:00,22:00,f_cv403@farmacruzverde.cl,(35),2 21 6549,(35),2 21 6553,40708,2016-02-15,1,Autoservicio,V,San Antonio 3,5601,Centenario Nº 120,,,,,
2,405,405 La Florida 6,noche,3,10:00,21:30,f_cv405@farmacruzverde.cl,(2),2230 1829,(2),2586 3050,32074,2016-02-15,1,Autoservicio,RM,La Florida 6,13110,"Avenida Vicuña Mackenna Nº 7110, Local 219, 220 y 221. (Mall Plaza Vespucio)",,,,,
2,406,406 Ñuñoa 7,noche,3,09:00,22:30,f_cv406@farmacruzverde.cl,(2),2227 4680,,,21684,2016-02-15,3,Multifuncional c/góndolas,RM,Ñuñoa 7,13120,Avenida Ossa Nº 1220,,,,,
2,408,408 Providencia 9,noche,3,08:00,22:00,f_cv408@farmacruzverde.cl,(2),2233 6188,(2),2233 0815,24049,2016-02-15,2,Multifuncional,RM,Providencia 9,13123,"Providencia Nº 2594, Local 1. Esquina Luis Thayer Ojeda",,,,,
2,409,409 Las Condes 16,noche,3,10:30,21:00,f_cv409@farmacruzverde.cl,(2),2206 5481,, ,17901,2016-02-15,3,Multifuncional c/góndolas,RM,Las Condes 16,13114,Avenida Cristobal Colón Nº 4008,,,,,
2,410,410 La Florida 7,noche,3,10:00,21:30,f_cv410@farmacruzverde.cl,(2),2586 3151,(2),2586 3150,17503,2016-02-15,2,Multifuncional,RM,La Florida 7,13110,"Avenida Vicuña Mackenna Nº 7110, Local C 102. (Mall Plaza Vespucio)",,,,,
2,411,411 La Reina 2,noche,3,09:00,23:00,f_cv411@farmacruzverde.cl,(2),2226 0113,(2),2227 1949,23955,2016-02-15,3,Multifuncional c/góndolas,RM,La Reina 2,13113,Principe de Gales Nº 6812,,,,,
2,412,412 Providencia 10,noche,3,08:00,24:00,f_cv412@farmacruzverde.cl,(2),2223 3739,(2),2223 4980,33341,2016-02-15,1,Autoservicio,RM,Providencia 10,13123,Avenida Francisco Bilbao Nº 2191,,,,,
2,413,413 Las Condes 17,noche,3,08:30,24:00,f_cv413@farmacruzverde.cl,(2),2224 7191,, ,35826,2016-02-15,1,Autoservicio,RM,Las Condes 17,13114,Avenida Cristobal Colón Nº 6071,,,,,
2,415,415 Las Condes 18,dia,2,08:15,22:00,f_cv415@farmacruzverde.cl,(2),2263 2920,, ,25446,2016-02-15,2,Multifuncional,RM,Las Condes 18,13114,"Avenida Francisco Bilbao Nº 4144, Local 235 (Jumbo)",,,,,
2,416,416 Quilicura 2,dia,2,09:00,22:00,f_cv416@farmacruzverde.cl,(2),2603 8559,, ,18144,2016-02-15,2,Multifuncional,RM,Quilicura 2,13125,Manuel Antonio Matta Nº 437 (Santa Isabel),,,,,
2,417,417 La Cisterna 2,noche,3,08:00,22:00,f_cv417@farmacruzverde.cl,(2),2521 2749,, ,14917,2016-02-15,2,Multifuncional,RM,La Cisterna 2,13109,Gran Avenida Nº 6567,,,,,
2,418,418 Puente Alto 9,noche,3,08:00,23:00,f_cv418@farmacruzverde.cl,(2),2850 0074,(2),2853 2053,16161,2016-02-15,2,Multifuncional,RM,Puente Alto 9,13201,Concha y Toro Nº 194,,,,,
2,420,420 Quinta Normal,noche,3,09:00,20:00,f_cv420@farmacruzverde.cl,(2),2681 3268,, ,9762,2016-02-15,2,Multifuncional,RM,Quinta Normal,13126,Matucana Nº 775,,,,,
2,421,421 Santiago 17,noche,3,08:30,22:00,f_cv421@farmacruzverde.cl,(2),2687 9947,(2),2695 8410,16726,2016-02-15,2,Multifuncional,RM,Santiago 17,13101,Puente Nº 894,,,,,
2,422,422 Melipilla 2,noche,3,08:30,22:00,f_cv422@farmacruzverde.cl,(2),2831 1552,(2),2832 3107,18073,2016-02-15,1,Autoservicio,RM,Melipilla 2,13501,Serrano Nº 501,,,,,
2,424,424 La Pintana,dia,2,08:30,22:00,f_cv424@farmacruzverde.cl,(2),2536 3620,(2),2545 3833,13574,2016-02-15,2,Multifuncional,RM,La Pintana,13112,"Santa Rosa Nº 13015, Local 4 (Santa Isabel)",,,,,
2,425,425 Cerro Navia,noche,3,09:30,21:00,f_cv425@farmacruzverde.cl,(2),2649 5532,(2),2649 5541,9784,2016-02-15,2,Multifuncional,RM,Cerro Navia,13103,José Joaquín Pérez Nº 7262,,,,,
2,426,426 Estación Central 6,noche,3,07:30,23:00,f_cv426@farmacruzverde.cl,(2),2376 1879,(2),2376 1885,24893,2016-02-15,2,Multifuncional,RM,Estación Central 6,13106,Avenida Libertador Bernardo O' Higgins Nº 3806,,,,,
2,427,427 Renca,noche,3,09:00,21:30,f_cv427@farmacruzverde.cl,(2),2641 3142,(2),2646 4736,12538,2016-02-15,2,Multifuncional,RM,Renca,13128,Avenida Domingo Santa María Nº 3962 -C (Santa Isabel),,,,,
2,428,428 Lo Prado 2,noche,3,09:00,21:30,f_cv428@farmacruzverde.cl,(2),2776 7942,, ,10489,2016-02-15,2,Multifuncional,RM,Lo Prado 2,13117,Avenida Ecuador Nº 5455 -A (Santa Isabel),,,,,
2,431,431 Pedro A. Cerda 1,noche,3,08:45,21:45,f_cv431@farmacruzverde.cl,(2),2512 6384,, ,15378,2016-02-15,2,Multifuncional,RM,Pedro A. Cerda 1,13121,"Carlos Valdovinos Nº 2020, Local 2 (Santa Isabel)",,,,,
2,432,432 Independencia 2,noche,3,09:00,22:00,f_cv432@farmacruzverde.cl,(2),2777 3119,, ,27258,2016-02-15,3,Multifuncional c/góndolas,RM,Independencia 2,13108,Vivaceta Nº 975 (Strip Center Vivaceta),,,,,
2,434,434 El Bosque,dia,2,09:00,21:00,f_cv434@farmacruzverde.cl,(2),2547 9262,(2),2547 9275,13225,2016-02-15,2,Multifuncional,RM,El Bosque,13105,Gran Avenida Nº 9863 (Santa Isabel),,,,,
2,435,435 Conchali 1,noche,3,11:00,21:00,f_cv435@farmacruzverde.cl,(2),2734 9429,, ,11565,2016-02-15,2,Multifuncional,RM,Conchali 1,13104,"Avenida El Guanaco Nº 3100,  Local 14 (Santa Isabel)",,,,,
2,437,437 Recoleta 2,noche,3,09:00,21:00,f_cv437@farmacruzverde.cl,(2),2622 6812,, ,11348,2016-02-15,2,Multifuncional,RM,Recoleta 2,13127,Recoleta Nº 2299 - A,,,,,
2,438,438 Estación Central 7,noche,3,08:30,22:00,f_cv438@farmacruzverde.cl,(2),2764 3873,(2),2764 3875,18722,2016-02-15,2,Multifuncional,RM,Estación Central 7,13106,"San Borja Nº 184, Local 506-508",,,,,
2,440,440 La Florida 8,noche,3,00:01,24:00,f_cv440@farmacruzverde.cl,(2),2297 1277,, ,43491,2016-02-15,3,Multifuncional c/góndolas,RM,La Florida 8,13110,Avenida La Florida Nº 9385 (Santa Isabel),,,,,
2,441,441 Maipú 6,dia,2,08:30,21:30,f_cv441@farmacruzverde.cl,(2),2870 0722,, ,28750,2016-02-15,1,Autoservicio,RM,Maipú 6,13119,Avenida Pajaritos Nº 3302 (Jumbo),,,,,
2,442,442 Santiago 18,noche,3,09:30,20:30,f_cv442@farmacruzverde.cl,(2),2671 4500,, ,5121,2016-02-15,2,Multifuncional,RM,Santiago 18,13101,Avenida Libertador Bernardo O' Higgins Nº 1516,,,,,
2,444,444 Maipú 7,noche,3,08:30,00:00,f_cv444@farmacruzverde.cl,(2),2532 1301,(2),2532 3910,33399,2016-02-15,1,Autoservicio,RM,Maipú 7,13119,Avenida Pajaritos Nº 2222,,,,,
2,445,445 San Antonio 4 / Llolleo,noche,3,09:00,21:30,f_cv445@farmacruzverde.cl,(35),2 28 0380,(35),2 28 2643,19810,2016-02-15,3,Multifuncional c/góndolas,V,San Antonio 4,5601,"Providencia Nº 196, Localidad de Llolleo",Llolleo esta al sur de San Antonio,,,,
2,447,447 Las Condes 19,noche,3,09:00,22:00,f_cv447@farmacruzverde.cl,(2),2213 1955,, ,31404,2016-02-15,1,Autoservicio,RM,Las Condes 19,13114,"Avenida Kennedy Nº 9001, Local 2179 (Alto Las Condes)",,,,,
2,448,448 Santiago 19,noche,3,08:30,21:30,f_cv448@farmacruzverde.cl,(2),2664 8613,, ,16516,2016-02-15,2,Multifuncional,RM,Santiago 19,13101,Estado Nº 201,,,,,
2,450,450 Providencia 11,noche,3,08:30,22:30,f_cv450@farmacruzverde.cl,(2),2235 7049,(2),2235 9760,21993,2016-02-15,1,Autoservicio,RM,Providencia 11,13123,Santa Beatriz Nº 22,,,,,
2,451,451 Melipilla 3,noche,3,09:00,21:00,f_cv451@farmacruzverde.cl,(2),2831 2007,(2),2831 0048,25629,2016-02-15,1,Autoservicio,RM,Melipilla 3,13501,"Avenida Serrano Nº 323, Local  4 (Mall Plaza Leyán)",,,,,
2,452,452 La Florida 9,noche,3,10:00,22:00,f_cv452@farmacruzverde.cl,(2),2221 8884,(2),2221 9087,19176,2016-02-15,1,Autoservicio,RM,La Florida 9,13110,"Avenida Vicuña Mackenna Oriente Nº 6100, Local 1110 (Mall Florida Center)",,,,,
2,453,453 La Cisterna 3,noche,3,09:00,22:00,f_cv453@farmacruzverde.cl,(2),2527 1723,(2),2527 1146,10830,2016-02-15,2,Multifuncional,RM,La Cisterna 3,13109,Gran Avenida Nº 8503 (Serv. Esso),,,,,
2,454,454 Santiago 20,noche,3,08:00,20:30,f_cv454@farmacruzverde.cl,(2),2671 1195,(2),2671 9219,12603,2016-02-15,2,Multifuncional,RM,Santiago 20,13101,Almirante Gotuzzo Nº 92,,,,,
2,455,455 Las Condes 20,noche,3,08:30,22:30,f_cv455@farmacruzverde.cl,(2),2334 7891,, ,33512,2016-02-15,1,Autoservicio,RM,Las Condes 20,13114,Avenida Apoquindo Nº 3539,,,,,
2,456,456 Maipú 8,noche,3,09:00,21:00,f_cv456@farmacruzverde.cl,(2),2532 2898,(2),2766 4415,13266,2016-02-15,2,Multifuncional,RM,Maipú 8,13119,Avenida 5 de Abril Nº 81,,,,,
2,457,457 Santiago 21,noche,3,07:30,22:00,f_cv457@farmacruzverde.cl,(2),2697 9961,(2),2696 8651,42768,2016-02-15,1,Autoservicio,RM,Santiago 21,13101,Huérfanos Nº 1201,,,,,
2,458,458 Lo Barnechea 1,noche,3,09:30,22:00,f_cv458@farmacruzverde.cl,(2),2217 8571,, ,27149,2016-02-15,1,Autoservicio,RM,Lo Barnechea 1,13115,Valle Apacible Nº 10528,,,,,
2,459,459 San Bernardo 3,noche,3,08:30,24:00,f_cv459@farmacruzverde.cl,(2),2858 9140,(2),2858 8608,36646,2016-02-15,1,Autoservicio,RM,San Bernardo 3,13401,Eyzaguirre Nº 307 (Strip Center),,,,,
2,460,460 Lo Barnechea 2,noche,3,09:00,23:00,f_cv460@farmacruzverde.cl,(2),2216 7608,, ,14655,2016-02-15,1,Autoservicio,RM,Lo Barnechea 2,13115,Avenida La Dehesa Nº 1751,,,,,
2,461,461 Vitacura 6,noche,3,08:30,23:00,f_cv461@farmacruzverde.cl,(2),2242 1644,(2),2242 1548,26028,2016-02-15,1,Autoservicio,RM,Vitacura 6,13132,"Avenida Santa María Nº 7030, Local 1 (Strip Center)",,,,,
2,462,462 Lo Barnechea 3,noche,3,09:00,23:00,f_cv462@farmacruzverde.cl,(2),2217 8024,, ,19810,2016-02-15,3,Multifuncional c/góndolas,RM,Lo Barnechea 3,13115,José Alcalde Delano Nº 10630 (Serv. Esso),,,,,
2,463,463 Las Condes 21,noche,3,08:30,22:00,f_cv463@farmacruzverde.cl,(2),2202 0367,(2),2201 5142,22000,2016-02-15,1,Autoservicio,RM,Las Condes 21,13114,"Avenida Los Domínicos Nº 7550, Local 1 y 2 (Rotonda Atenas)",,,,,
2,464,464 La Cisterna 4,noche,3,10:00,21:00,f_cv464@farmacruzverde.cl,(2),2548 4135,(2),2548 1744,17353,2016-02-15,3,Multifuncional c/góndolas,RM,La Cisterna 4,13109,Gran Avenida Nº 7390 (Serv. Esso),,,,,
2,466,466 Ñuñoa 8,noche,3,08:30,24:00,f_cv466@farmacruzverde.cl,(2),2209 0194,(2),2205 9559,24741,2016-02-15,1,Autoservicio,RM,Ñuñoa 8,13120,Avenida Pedro de Valdivia Nº 2520,,,,,
